passenger_count,pickup_ID,dropoff_ID,request_time_sec,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude
1,1089,5382,39401,40.72594451904297,-73.99789428710938,40.73274230957031,-74.00656127929686
2,1090,5383,39406,40.73820495605469,-74.00824737548828,40.73649978637695,-74.00614929199219
3,1091,5384,39407,40.73033905029297,-74.006591796875,40.70603942871094,-74.01825714111328
1,1092,5385,39409,40.72335815429688,-73.97943115234375,40.717182159423835,-73.99040222167967
1,1093,5386,39412,40.72768020629882,-73.98519897460938,40.738140106201165,-74.00382995605469
1,1094,5387,39421,40.734153747558594,-74.00618743896483,40.712364196777344,-74.01457977294923
2,1095,5388,39421,40.72175598144531,-73.99968719482422,40.71419525146485,-74.01049041748048
1,1096,5389,39422,40.72479248046875,-73.99925994873048,40.72136688232422,-74.00991821289062
1,1097,5390,39428,40.72266387939453,-74.00444793701173,40.71783065795898,-74.00308227539062
1,1098,5391,39429,40.72747802734375,-74.00535583496092,40.71718978881836,-74.00655364990233
1,1099,5392,39430,40.71663665771485,-74.008544921875,40.72530746459961,-74.0035629272461
1,1100,5393,39434,40.72955322265625,-74.0022964477539,40.72111129760742,-74.0099105834961
5,1101,5394,39449,40.74060821533203,-74.00785064697266,40.722564697265625,-74.00052642822266
1,1102,5395,39454,40.7329216003418,-73.99945831298828,40.72613143920898,-73.9930191040039
1,1103,5396,39459,40.7138671875,-74.0033187866211,40.70550537109375,-74.00682830810547
5,1104,5397,39468,40.7130012512207,-74.01390838623048,40.742183685302734,-74.00831604003906
1,1105,5398,39469,40.70873260498047,-74.00861358642578,40.72436141967773,-74.00511169433594
1,1106,5399,39470,40.72010040283203,-73.9999008178711,40.73116302490234,-74.00391387939453
1,1107,5400,39476,40.72896957397461,-74.005615234375,40.7059440612793,-74.0027618408203
1,1108,5401,39476,40.726898193359375,-73.99626159667967,40.703006744384766,-74.01179504394531
1,1109,5402,39484,40.72243881225586,-73.98872375488281,40.71981430053711,-74.00755310058594
1,1110,5403,39484,40.72852325439453,-73.98782348632812,40.72639846801758,-73.99582672119139
1,1111,5404,39490,40.727298736572266,-74.00086212158203,40.72372817993164,-73.99153900146483
1,1112,5405,39491,40.73445892333984,-73.99469757080078,40.73421478271485,-74.00821685791014
1,1113,5406,39499,40.7312889099121,-73.9902801513672,40.726119995117195,-73.994873046875
1,1114,5407,39500,40.73777770996094,-74.00823974609375,40.737808227539055,-74.00221252441406
1,1115,5408,39507,40.73250198364258,-74.00352478027342,40.72225189208984,-74.001708984375
1,1116,5409,39512,40.73411178588867,-73.99935150146483,40.7346305847168,-74.00969696044923
1,1117,5410,39518,40.73020935058594,-73.99269104003906,40.72652053833008,-73.9970703125
1,1118,5411,39520,40.71356201171875,-74.01180267333984,40.73971557617188,-74.0080337524414
5,1119,5412,39520,40.720748901367195,-73.99054718017578,40.71866989135742,-74.00041198730467
1,1120,5413,39526,40.724910736083984,-73.99996185302734,40.725410461425774,-74.0
1,1121,5414,39532,40.72103118896485,-74.00064849853516,40.72216033935546,-73.98873138427734
4,1122,5415,39535,40.7364616394043,-74.00833129882812,40.73094177246094,-74.00504302978516
1,1123,5416,39540,40.73571014404297,-74.00509643554686,40.70758819580078,-74.00206756591797
5,1124,5417,39547,40.723670959472656,-73.9791717529297,40.72325134277344,-73.98815155029298
1,1125,5418,39547,40.726600646972656,-73.9960708618164,40.72469711303711,-73.99713134765625
2,1126,5419,39550,40.73186874389648,-74.00096893310547,40.73504638671875,-73.99514007568358
1,1127,5420,39554,40.709426879882805,-74.01514434814453,40.70310592651367,-74.0082015991211
1,1128,5421,39555,40.734954833984375,-74.0020751953125,40.7114372253418,-74.01467132568358
1,1129,5422,39568,40.722782135009766,-73.98291015625,40.724700927734375,-73.98738861083984
1,1130,5423,39569,40.741058349609375,-74.00557708740233,40.72415542602539,-74.00019836425781
2,1131,5424,39575,40.72547149658203,-73.99665069580078,40.71797943115234,-74.00589752197266
1,1132,5425,39584,40.73238754272461,-74.00044250488281,40.73409271240234,-74.00628662109375
1,1133,5426,39585,40.70452117919922,-74.01192474365233,40.717918395996094,-74.00010681152342
2,1134,5427,39586,40.725452423095696,-74.00555419921875,40.7408332824707,-74.00762176513672
1,1135,5428,39588,40.72091674804688,-74.00084686279298,40.71868896484375,-73.99562072753906
1,1136,5429,39590,40.72718811035156,-74.00738525390625,40.72547912597656,-73.99560546875
1,1137,5430,39593,40.70759582519531,-74.01685333251953,40.720996856689446,-74.00495147705078
1,1138,5431,39596,40.720260620117195,-74.00524139404298,40.72072982788086,-74.00515747070312
1,1139,5432,39601,40.715496063232415,-74.00946044921875,40.70613479614258,-74.01705932617188
1,1140,5433,39608,40.73603057861328,-74.00604248046875,40.73273849487305,-73.99928283691406
1,1141,5434,39609,40.73955535888672,-74.00251770019531,40.72656631469727,-74.00554656982422
1,1142,5435,39610,40.70626449584961,-74.01547241210938,40.70993041992188,-74.01412963867188
1,1143,5436,39612,40.73118591308594,-74.00130462646483,40.72198486328125,-73.98593902587889
2,1144,5437,39614,40.72564315795898,-73.99668884277344,40.72592544555664,-74.00543975830078
1,1145,5438,39619,40.71142578125,-74.01583862304686,40.72124481201172,-74.00452423095702
5,1146,5439,39629,40.71731185913086,-74.00376892089844,40.72436141967773,-73.99840545654298
1,1147,5440,39636,40.72576522827149,-74.0066680908203,40.72452163696289,-73.99434661865233
1,1148,5441,39636,40.71620941162109,-74.01506042480467,40.706741333007805,-74.00498199462889
1,1149,5442,39637,40.7247200012207,-73.98766326904298,40.731231689453125,-74.0091094970703
1,1150,5443,39646,40.73257827758789,-73.99131774902342,40.712226867675774,-74.00794219970702
1,1151,5444,39657,40.73367691040039,-73.99547576904298,40.72087860107422,-74.00055694580078
6,1152,5445,39657,40.72434616088867,-74.00126647949219,40.71107864379882,-74.00908660888672
1,1153,5446,39658,40.72673034667969,-74.00559234619139,40.71720123291016,-74.00816345214845
1,1154,5447,39658,40.70817947387695,-74.01302337646483,40.709228515625,-74.01100158691406
1,1155,5448,39659,40.741565704345696,-74.00701141357422,40.72001647949219,-74.00682830810547
1,1156,5449,39664,40.716941833496094,-74.00916290283203,40.7194938659668,-73.99708557128906
1,1157,5450,39666,40.717735290527344,-74.00745391845702,40.712905883789055,-74.0081558227539
1,1158,5451,39673,40.71820068359375,-74.01500701904298,40.728469848632805,-74.01116943359375
1,1159,5452,39682,40.721725463867195,-73.99552917480467,40.732669830322266,-73.99618530273438
1,1160,5453,39682,40.72814178466797,-74.00726318359375,40.72292709350586,-74.00008392333984
1,1161,5454,39684,40.73381042480469,-74.00446319580078,40.726200103759766,-74.00170135498048
1,1162,5455,39689,40.705055236816406,-74.01621246337889,40.72677230834961,-73.99414825439453
1,1163,5456,39698,40.73796081542969,-74.00820922851561,40.72420120239258,-74.001220703125
1,1164,5457,39709,40.7307243347168,-74.00171661376953,40.72700119018555,-74.00348663330078
1,1165,5458,39722,40.721355438232415,-73.9837875366211,40.7135124206543,-74.01358032226561
1,1166,5459,39722,40.72019577026367,-73.9932861328125,40.71871948242188,-74.00446319580078
3,1167,5460,39725,40.71232604980469,-73.9949493408203,40.707855224609375,-74.00363922119139
1,1168,5461,39725,40.733619689941406,-74.00454711914062,40.73183441162109,-73.99456787109375
1,1169,5462,39731,40.71435928344727,-74.00756072998048,40.719974517822266,-74.00923919677734
1,1170,5463,39732,40.73516082763672,-74.0060806274414,40.70354080200195,-74.00785064697266
1,1171,5464,39739,40.71571350097656,-74.01119995117188,40.734188079833984,-74.00852966308595
2,1172,5465,39740,40.73248672485352,-73.9963607788086,40.709148406982415,-74.0076904296875
1,1173,5466,39747,40.72568130493164,-74.00513458251953,40.722652435302734,-73.98783111572266
1,1174,5467,39748,40.738059997558594,-74.0042495727539,40.71372985839844,-74.0096664428711
5,1175,5468,39756,40.722049713134766,-73.98635101318358,40.70193099975586,-74.01075744628906
1,1176,5469,39760,40.73281097412109,-73.99984741210938,40.72503280639648,-74.00273132324217
1,1177,5470,39762,40.70637130737305,-74.01380157470702,40.72458267211913,-73.99956512451173
1,1178,5471,39776,40.7028923034668,-74.01173400878906,40.72765350341797,-73.98528289794923
2,1179,5472,39777,40.725879669189446,-73.99230194091797,40.7185173034668,-73.99275207519531
1,1180,5473,39779,40.71530151367188,-74.00782775878906,40.732128143310554,-74.00077819824217
1,1181,5474,39780,40.7146110534668,-74.01531219482422,40.722503662109375,-73.9870834350586
1,1182,5475,39780,40.74195861816406,-74.00469970703125,40.7046012878418,-74.00579071044923
1,1183,5476,39782,40.71307373046875,-73.99235534667967,40.741249084472656,-74.00499725341797
1,1184,5477,39788,40.71976089477539,-73.99435424804686,40.729095458984375,-73.9950180053711
1,1185,5478,39792,40.7361717224121,-73.99752807617188,40.73382186889648,-74.0013656616211
1,1186,5479,39795,40.72461318969727,-74.00435638427734,40.72382354736328,-74.00382995605469
1,1187,5480,39796,40.72926712036133,-74.00239562988281,40.728321075439446,-73.9993896484375
1,1188,5481,39807,40.71126174926758,-74.00980377197266,40.72146987915039,-73.9949722290039
1,1189,5482,39808,40.740840911865234,-74.00483703613281,40.73316955566406,-73.9955825805664
2,1190,5483,39808,40.70700073242188,-74.01637268066406,40.717960357666016,-74.00440979003906
1,1191,5484,39811,40.72588348388672,-74.00559997558595,40.72238540649414,-73.9873504638672
1,1192,5485,39812,40.70687103271485,-74.0037841796875,40.718780517578125,-73.99049377441406
1,1193,5486,39813,40.73775863647461,-74.00467681884764,40.70254135131836,-74.01410675048828
1,1194,5487,39816,40.72063064575195,-73.98020935058595,40.7239990234375,-74.00794982910156
1,1195,5488,39825,40.72269821166992,-73.98858642578125,40.71475982666016,-74.01300811767578
3,1196,5489,39825,40.72226333618164,-74.00648498535155,40.72226333618164,-74.00648498535155
1,1197,5490,39827,40.7306022644043,-73.99095916748048,40.7166404724121,-73.98905181884764
1,1198,5491,39828,40.71179962158203,-74.00691986083984,40.71183395385742,-74.00631713867188
6,1199,5492,39830,40.72531509399414,-74.00408935546875,40.71955871582031,-73.99786376953125
1,1200,5493,39837,40.712905883789055,-74.01374816894531,40.714805603027344,-73.99693298339844
1,1201,5494,39838,40.71208572387695,-74.01036834716798,40.714454650878906,-74.00051879882812
1,1202,5495,39840,40.71128845214844,-74.01072692871094,40.705078125,-74.00689697265625
2,1203,5496,39842,40.725685119628906,-74.00531005859375,40.70878601074219,-74.01351165771484
1,1204,5497,39843,40.71994018554688,-74.00861358642578,40.71501159667969,-74.01564788818358
1,1205,5498,39843,40.73681640625,-74.00837707519531,40.74034881591797,-74.00385284423827
1,1206,5499,39845,40.726600646972656,-73.99917602539062,40.73884201049805,-74.0064926147461
1,1207,5500,39846,40.72827911376953,-74.0071563720703,40.73477935791016,-73.9950942993164
1,1208,5501,39852,40.740196228027344,-74.00788116455078,40.735794067382805,-73.99716949462889
1,1209,5502,39852,40.72753143310546,-73.98512268066406,40.72461700439453,-73.99748229980467
1,1210,5503,39860,40.71985626220703,-74.00971221923827,40.71544647216797,-74.0090103149414
1,1211,5504,39865,40.72136306762695,-74.00532531738281,40.721675872802734,-74.00538635253906
2,1212,5505,39870,40.725688934326165,-74.00560760498048,40.73556518554688,-74.00806427001953
2,1213,5506,39872,40.722034454345696,-74.00880432128906,40.71311569213867,-74.01422882080078
1,1214,5507,39877,40.711212158203125,-74.01572418212889,40.72515106201172,-73.9969253540039
1,1215,5508,39877,40.73123550415039,-74.003662109375,40.72650909423828,-74.00679779052734
1,1216,5509,39880,40.71732711791992,-74.00638580322266,40.72627639770508,-74.00511932373048
1,1217,5510,39884,40.72999954223633,-73.99302673339844,40.72466278076172,-73.99774169921875
4,1218,5511,39885,40.730098724365234,-74.0068817138672,40.71940994262695,-74.0089111328125
1,1219,5512,39886,40.72418212890625,-73.9925079345703,40.73690414428711,-74.00912475585938
2,1220,5513,39887,40.727096557617195,-74.0032958984375,40.737003326416016,-74.008056640625
3,1221,5514,39892,40.72711563110352,-74.00723266601561,40.715816497802734,-74.01107788085938
2,1222,5515,39894,40.73136901855469,-73.99154663085938,40.72567367553711,-73.99663543701173
6,1223,5516,39899,40.73419189453125,-73.99913787841797,40.71122360229492,-74.0140380859375
2,1224,5517,39903,40.711780548095696,-74.01039123535155,40.72365188598633,-73.99665832519531
1,1225,5518,39903,40.71444320678711,-74.01407623291014,40.732421875,-74.00376892089844
2,1226,5519,39904,40.723392486572266,-73.98823547363281,40.7208366394043,-73.97816467285155
1,1227,5520,39905,40.72032165527344,-73.98480224609375,40.71939849853516,-73.9998321533203
1,1228,5521,39907,40.72041702270508,-73.99408721923827,40.7164192199707,-74.010986328125
1,1229,5522,39909,40.741313934326165,-74.0050048828125,40.724807739257805,-73.99505615234375
1,1230,5523,39914,40.723457336425774,-74.00295257568358,40.73329925537109,-73.99981689453125
1,1231,5524,39920,40.74067306518555,-74.0068359375,40.7256965637207,-73.9902114868164
3,1232,5525,39922,40.70379257202149,-74.00727081298828,40.72463607788086,-73.99955749511719
1,1233,5526,39926,40.719268798828125,-73.99008178710938,40.7192497253418,-73.97737884521484
2,1234,5527,39927,40.73251724243164,-74.00871276855469,40.722267150878906,-74.00382232666014
2,1235,5528,39928,40.726470947265625,-73.98992919921875,40.73912048339844,-74.00875854492188
1,1236,5529,39932,40.70943069458008,-74.01004791259764,40.722415924072266,-74.00151062011719
1,1237,5530,39939,40.73333740234375,-73.99920654296875,40.7247314453125,-73.9986572265625
1,1238,5531,39940,40.71837615966797,-74.010498046875,40.711402893066406,-74.01605224609375
1,1239,5532,39944,40.72698211669922,-73.98588562011719,40.72691345214844,-73.98887634277344
1,1240,5533,39946,40.721992492675774,-73.99987030029298,40.74215316772461,-74.00419616699219
5,1241,5534,39948,40.728382110595696,-74.00698852539062,40.730430603027344,-73.99248504638672
1,1242,5535,39949,40.733203887939446,-73.9998321533203,40.73230743408203,-73.99423217773438
1,1243,5536,39950,40.7217025756836,-74.00434875488281,40.720081329345696,-73.99596405029298
2,1244,5537,39959,40.72653579711913,-73.99000549316406,40.70464706420898,-74.00598907470702
1,1245,5538,39959,40.70260620117188,-74.01162719726561,40.72613525390625,-74.0095977783203
1,1246,5539,39965,40.729591369628906,-73.98990631103516,40.71734237670898,-74.01315307617188
1,1247,5540,39970,40.735794067382805,-74.0061264038086,40.73112487792969,-74.00839996337889
1,1248,5541,39975,40.73660659790039,-73.99742126464844,40.72722625732422,-74.00540924072266
1,1249,5542,39983,40.71990966796875,-73.9988784790039,40.723831176757805,-73.99919891357422
2,1250,5543,39986,40.722286224365234,-74.00820922851561,40.730178833007805,-74.00786590576173
2,1251,5544,39991,40.702056884765625,-74.012939453125,40.715286254882805,-74.00554656982422
5,1252,5545,39993,40.73357009887695,-74.00441741943358,40.72378158569336,-74.00148773193358
1,1253,5546,39996,40.723831176757805,-73.9963607788086,40.72771072387695,-73.98922729492188
1,1254,5547,39996,40.722049713134766,-73.98880004882812,40.72203063964844,-74.00975799560547
1,1255,5548,39998,40.7355842590332,-74.00614166259764,40.715377807617195,-74.01548767089844
1,1256,5549,39998,40.71117401123047,-74.01587677001953,40.72911834716797,-74.00119018554686
1,1257,5550,40002,40.73392868041992,-73.99861145019531,40.72940444946289,-73.98719024658203
2,1258,5551,40003,40.718658447265625,-73.9879608154297,40.72542190551758,-73.98391723632812
1,1259,5552,40015,40.72761535644531,-73.9913330078125,40.72680282592773,-73.9998779296875
1,1260,5553,40020,40.741641998291016,-74.00364685058594,40.72333526611328,-73.99944305419923
1,1261,5554,40024,40.73041915893555,-74.00025177001953,40.72591400146485,-73.99996185302734
1,1262,5555,40029,40.72168731689453,-73.98393249511719,40.724029541015625,-73.99800109863281
1,1263,5556,40030,40.720073699951165,-73.99919128417967,40.729957580566406,-73.99124145507811
1,1264,5557,40032,40.730854034423835,-73.99136352539062,40.725242614746094,-73.9969711303711
1,1265,5558,40035,40.707218170166016,-74.00485229492188,40.731231689453125,-74.00393676757811
6,1266,5559,40035,40.72019577026367,-74.01004791259764,40.715667724609375,-74.00577545166014
1,1267,5560,40035,40.725341796875,-74.00556182861328,40.717681884765625,-74.016357421875
1,1268,5561,40039,40.73044967651367,-73.99085235595702,40.72929000854492,-73.98712921142578
1,1269,5562,40041,40.71528244018555,-74.00944519042967,40.707740783691406,-74.01273345947266
2,1270,5563,40047,40.716983795166016,-74.0145263671875,40.71923065185546,-74.00359344482422
5,1271,5564,40057,40.73289108276367,-74.00749969482422,40.714691162109375,-74.0114974975586
1,1272,5565,40061,40.7311897277832,-74.00873565673827,40.739837646484375,-74.00244140625
5,1273,5566,40063,40.71603012084961,-74.0150375366211,40.716739654541016,-74.00537872314453
5,1274,5567,40065,40.739849090576165,-74.00544738769531,40.71128845214844,-74.0107421875
1,1275,5568,40066,40.72193145751953,-73.99344635009764,40.717193603515625,-73.98455047607422
2,1276,5569,40074,40.72721099853516,-73.99518585205078,40.71991729736328,-74.00668334960938
5,1277,5570,40084,40.70677185058594,-74.0052490234375,40.71263122558594,-73.99884796142578
1,1278,5571,40087,40.7299690246582,-74.00196075439453,40.73514938354492,-74.00845336914062
1,1279,5572,40088,40.717300415039055,-74.00778198242188,40.70230865478516,-74.01355743408203
2,1280,5573,40089,40.726119995117195,-73.99834442138672,40.722759246826165,-73.98821258544923
2,1281,5574,40105,40.73038101196289,-73.99806976318358,40.71847152709961,-74.00578308105469
1,1282,5575,40112,40.70859146118164,-74.00907897949219,40.70724868774414,-74.0052719116211
1,1283,5576,40123,40.72535705566406,-74.0012969970703,40.730854034423835,-74.00453186035155
2,1284,5577,40126,40.72212600708008,-73.99724578857422,40.70924377441406,-74.00581359863281
4,1285,5578,40127,40.72018051147461,-74.00511169433594,40.72208023071289,-74.00406646728516
4,1286,5579,40127,40.72018051147461,-74.00511169433594,40.72208023071289,-74.00406646728516
1,1287,5580,40128,40.716121673583984,-74.00502014160156,40.71211624145508,-74.00786590576173
1,1288,5581,40133,40.73210144042969,-73.99417877197266,40.731719970703125,-73.9974365234375
1,1289,5582,40135,40.72869873046875,-74.0002670288086,40.74116134643555,-74.00517272949219
5,1290,5583,40141,40.73004531860352,-74.00492095947266,40.71788024902344,-74.00436401367188
1,1291,5584,40144,40.72551345825195,-74.00548553466798,40.726318359375,-73.99611663818358
1,1292,5585,40155,40.73448181152344,-74.00713348388672,40.73070907592773,-73.99285888671875
1,1293,5586,40156,40.71257781982422,-74.00994110107422,40.71783828735352,-74.0008316040039
1,1294,5587,40171,40.730770111083984,-74.00287628173827,40.719921112060554,-73.9991683959961
1,1295,5588,40172,40.70930862426758,-74.01045227050781,40.732521057128906,-73.99919891357422
1,1296,5589,40182,40.731971740722656,-73.99671173095702,40.72240829467773,-74.00972747802734
1,1297,5590,40187,40.70698165893555,-74.00499725341797,40.7086067199707,-74.01526641845702
1,1298,5591,40190,40.72679138183594,-73.99939727783203,40.73152542114258,-74.0067367553711
1,1299,5592,40199,40.716915130615234,-74.0143051147461,40.7254753112793,-73.99689483642578
1,1300,5593,40209,40.7090950012207,-74.01499938964845,40.718555450439446,-73.99519348144531
1,1301,5594,40215,40.73019027709961,-73.99286651611328,40.733619689941406,-74.00630187988281
1,1302,5595,40216,40.71596908569336,-74.00724029541014,40.72613143920898,-73.9918670654297
1,1303,5596,40216,40.70563888549805,-74.00702667236328,40.7136116027832,-73.9987030029297
1,1304,5597,40223,40.71881484985352,-73.98863983154298,40.724075317382805,-74.00208282470702
1,1305,5598,40223,40.720252990722656,-73.9993896484375,40.728004455566406,-73.99525451660156
1,1306,5599,40226,40.715606689453125,-74.01007843017578,40.72604370117188,-74.00826263427734
2,1307,5600,40230,40.714309692382805,-74.01531982421875,40.72718048095703,-74.00729370117188
5,1308,5601,40231,40.73411178588867,-73.99513244628906,40.7222900390625,-73.99179840087889
1,1309,5602,40232,40.726898193359375,-73.98586273193358,40.70412063598633,-74.01136779785155
1,1310,5603,40234,40.73516845703125,-74.00176239013672,40.73025894165039,-74.00724029541014
1,1311,5604,40234,40.7137451171875,-74.0086898803711,40.728946685791016,-74.00882720947266
1,1312,5605,40237,40.73347854614258,-73.99964141845702,40.72488021850586,-73.99011993408203
3,1313,5606,40244,40.74080276489258,-74.00763702392578,40.73012924194336,-74.00360870361328
1,1314,5607,40249,40.7252311706543,-73.9949722290039,40.72161865234375,-73.98063659667967
1,1315,5608,40253,40.72858810424805,-74.00538635253906,40.71249008178711,-74.00787353515625
1,1316,5609,40255,40.72274398803711,-74.00971221923827,40.71308135986328,-74.01428985595702
1,1317,5610,40260,40.717971801757805,-74.0006103515625,40.7224006652832,-73.98722076416014
1,1318,5611,40261,40.73400115966797,-73.99919128417967,40.72080993652344,-73.97805023193358
2,1319,5612,40271,40.73680877685546,-74.00122833251953,40.72621154785156,-73.9919662475586
4,1320,5613,40274,40.73332595825195,-73.99972534179686,40.733154296875,-73.99375915527344
1,1321,5614,40277,40.73571395874024,-74.0059814453125,40.72399520874024,-74.00277709960938
1,1322,5615,40280,40.716602325439446,-73.98872375488281,40.71150588989258,-74.01572418212889
3,1323,5616,40281,40.73659896850586,-74.00528717041014,40.71369934082031,-73.99909210205078
1,1324,5617,40283,40.73062896728516,-74.00181579589844,40.72615051269531,-73.99649810791014
2,1325,5618,40284,40.717239379882805,-73.99555969238281,40.73419570922852,-74.00624084472656
1,1326,5619,40284,40.72454452514648,-74.00205230712889,40.73569107055664,-74.00056457519531
1,1327,5620,40292,40.73366165161133,-74.0028305053711,40.715110778808594,-74.00582122802734
1,1328,5621,40293,40.704246520996094,-74.00918579101561,40.71490097045898,-74.00804901123048
1,1329,5622,40294,40.711471557617195,-74.01587677001953,40.72695159912109,-73.99680328369139
1,1330,5623,40295,40.72146987915039,-73.98363494873048,40.730953216552734,-73.99016571044923
1,1331,5624,40296,40.71588516235352,-74.01112365722656,40.70540618896485,-74.01678466796875
1,1332,5625,40298,40.72013473510742,-73.99928283691406,40.718448638916016,-74.00525665283203
1,1333,5626,40305,40.71260833740234,-74.01009368896483,40.72459411621094,-74.00221252441406
1,1334,5627,40308,40.71619415283203,-74.0130386352539,40.72170639038086,-74.00822448730467
5,1335,5628,40309,40.734729766845696,-73.99466705322266,40.71751022338867,-74.0076675415039
1,1336,5629,40312,40.72037124633789,-73.99427032470702,40.7049217224121,-74.01197052001953
5,1337,5630,40312,40.74173355102539,-74.00696563720702,40.72101211547852,-74.00428009033203
1,1338,5631,40312,40.72258377075195,-73.98689270019531,40.72714614868164,-73.99336242675781
1,1339,5632,40317,40.72210311889648,-73.9803466796875,40.72705459594727,-73.99318695068358
1,1340,5633,40317,40.73807144165039,-74.00666046142578,40.73104095458984,-74.00701904296875
1,1341,5634,40320,40.74065017700195,-74.00519561767578,40.71095657348633,-74.00888061523438
2,1342,5635,40321,40.7237434387207,-73.99658966064453,40.704437255859375,-74.01164245605469
2,1343,5636,40327,40.73257827758789,-74.00861358642578,40.72217178344727,-74.0106430053711
1,1344,5637,40334,40.73834228515625,-74.00189208984375,40.73868179321289,-74.0022735595703
1,1345,5638,40336,40.7206916809082,-74.00523376464844,40.72637939453125,-74.00032806396483
1,1346,5639,40339,40.728530883789055,-74.00797271728516,40.71286010742188,-74.00968933105469
1,1347,5640,40342,40.71511459350586,-74.01390838623048,40.72279739379882,-74.0086669921875
1,1348,5641,40343,40.732887268066406,-73.99609375,40.720001220703125,-74.00932312011719
1,1349,5642,40352,40.72691345214844,-73.98574829101561,40.726612091064446,-74.00727844238281
1,1350,5643,40353,40.719017028808594,-74.01038360595702,40.725318908691406,-73.99700164794923
1,1351,5644,40362,40.70474243164063,-74.01692962646483,40.711029052734375,-74.01614379882812
1,1352,5645,40368,40.730823516845696,-73.99308013916014,40.72845458984375,-73.99394226074217
1,1353,5646,40368,40.72723388671875,-73.98558807373048,40.72865676879882,-73.99057006835938
3,1354,5647,40368,40.7061653137207,-74.0168685913086,40.71945571899414,-74.00216674804686
1,1355,5648,40378,40.72676849365234,-73.98699188232422,40.7164421081543,-74.00457000732422
2,1356,5649,40386,40.73601913452149,-73.99778747558594,40.72259140014648,-74.00351715087889
1,1357,5650,40389,40.73406600952149,-73.99508666992188,40.71713638305664,-74.00808715820312
5,1358,5651,40389,40.71847915649414,-74.00279998779298,40.710208892822266,-74.00666046142578
1,1359,5652,40392,40.73202896118164,-74.00377655029298,40.72684860229492,-74.00556182861328
1,1360,5653,40392,40.71198654174805,-74.00943756103516,40.712696075439446,-74.0087661743164
2,1361,5654,40394,40.72357940673828,-73.99153900146483,40.71875762939453,-73.99267578125
1,1362,5655,40394,40.7064208984375,-74.01676940917967,40.716827392578125,-74.00614929199219
5,1363,5656,40398,40.73238754272461,-74.00870513916014,40.714740753173835,-74.01354217529298
1,1364,5657,40400,40.73986053466797,-74.00238037109375,40.72507095336913,-74.00581359863281
1,1365,5658,40402,40.727272033691406,-74.00070190429686,40.71316909790039,-74.01081085205078
1,1366,5659,40404,40.73704147338867,-74.00070953369139,40.7307014465332,-74.00284576416014
1,1367,5660,40412,40.729888916015625,-74.0020980834961,40.739421844482415,-74.00787353515625
2,1368,5661,40413,40.70777893066406,-74.01226043701173,40.704044342041016,-74.01444244384764
1,1369,5662,40413,40.720970153808594,-73.98158264160156,40.71734619140625,-73.99549865722656
1,1370,5663,40414,40.72420501708984,-74.00215148925781,40.70459365844727,-74.01123809814453
5,1371,5664,40425,40.73087692260742,-74.00630187988281,40.72185134887695,-73.99534606933594
1,1372,5665,40426,40.71589660644531,-73.99614715576173,40.72090530395508,-73.9937744140625
6,1373,5666,40430,40.73249816894531,-74.0076446533203,40.715156555175774,-74.01360321044923
3,1374,5667,40433,40.71446228027344,-73.99658966064453,40.72819519042969,-74.00719451904298
3,1375,5668,40436,40.715450286865234,-74.01116180419923,40.72148132324219,-74.01002502441406
1,1376,5669,40440,40.73215866088867,-74.00756072998048,40.721778869628906,-73.99539184570312
1,1377,5670,40441,40.72004699707031,-74.00857543945312,40.72647857666016,-73.99603271484375
1,1378,5671,40454,40.72037506103516,-74.00371551513672,40.724964141845696,-73.9953384399414
1,1379,5672,40456,40.712520599365234,-74.01017761230467,40.7205810546875,-73.99781036376953
1,1380,5673,40458,40.715118408203125,-74.00720977783203,40.721485137939446,-74.00980377197266
1,1381,5674,40458,40.73141479492188,-73.99166107177734,40.71372985839844,-74.00664520263672
2,1382,5675,40463,40.721588134765625,-73.99340057373048,40.72809982299805,-73.9928207397461
2,1383,5676,40466,40.71561050415039,-74.0112075805664,40.71091079711913,-73.98190307617188
2,1384,5677,40467,40.73960876464844,-74.0081329345703,40.719993591308594,-74.0101318359375
1,1385,5678,40470,40.7334213256836,-73.99326324462889,40.70240020751953,-74.00881195068358
1,1386,5679,40478,40.73329162597656,-74.00302886962889,40.73941040039063,-74.00140380859375
1,1387,5680,40478,40.70998764038086,-74.01173400878906,40.70870590209961,-74.01206970214845
2,1388,5681,40482,40.72357177734375,-73.98233032226561,40.7273063659668,-73.98556518554686
1,1389,5682,40483,40.72092819213867,-74.01002502441406,40.70844268798828,-74.01250457763672
1,1390,5683,40485,40.72147750854492,-74.00469207763672,40.73395156860352,-73.9991455078125
1,1391,5684,40486,40.74190139770508,-74.00447845458984,40.731548309326165,-74.00656127929686
1,1392,5685,40487,40.71456146240234,-74.00839233398438,40.71072769165039,-74.0032730102539
1,1393,5686,40487,40.714805603027344,-74.01605224609375,40.71621322631836,-73.98732757568358
1,1394,5687,40487,40.738277435302734,-74.00389099121092,40.71865081787109,-73.9862060546875
1,1395,5688,40493,40.72913360595703,-73.9871597290039,40.727100372314446,-74.00676727294923
1,1396,5689,40496,40.71223068237305,-74.00653076171875,40.72063064575195,-73.98019409179686
1,1397,5690,40502,40.71183013916016,-74.01619720458984,40.742721557617195,-74.00767517089844
2,1398,5691,40512,40.70494079589844,-74.00956726074217,40.71575927734375,-74.01294708251953
