passenger_count,pickup_ID,dropoff_ID,request_time_sec,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude
1,316,2238,41010,40.74142074584961,-74.00723266601561,40.73054122924805,-74.00904083251953
1,317,2239,41013,40.7302131652832,-74.0071792602539,40.7354621887207,-74.00880432128906
1,318,2240,41019,40.72570037841797,-73.99758911132812,40.72064971923828,-73.99742889404298
1,319,2241,41027,40.71952819824219,-74.00445556640625,40.7234764099121,-74.00398254394531
1,320,2242,41030,40.73232269287109,-73.99652099609375,40.726123809814446,-73.99181365966798
1,321,2243,41033,40.71094131469727,-74.0110092163086,40.72980880737305,-73.99844360351561
6,322,2244,41040,40.7209587097168,-74.00044250488281,40.72055816650391,-73.98548126220702
1,323,2245,41043,40.71613693237305,-74.00704193115233,40.735515594482415,-74.00819396972656
1,324,2246,41049,40.72447967529297,-74.00177001953125,40.72081756591797,-73.98118591308595
1,325,2247,41051,40.74029922485352,-74.00531768798828,40.71870803833008,-73.98918914794923
1,326,2248,41067,40.7140007019043,-74.01127624511719,40.7140007019043,-74.01127624511719
1,327,2249,41070,40.710952758789055,-74.0115737915039,40.72737884521485,-74.0053482055664
2,328,2250,41071,40.72824478149414,-74.0020980834961,40.73738861083984,-74.00156402587889
3,329,2251,41072,40.74161529541016,-74.00469970703125,40.70588302612305,-74.00409698486328
1,330,2252,41075,40.72459411621094,-73.98455810546875,40.740501403808594,-74.00440979003906
1,331,2253,41075,40.71982192993164,-74.00858306884764,40.71514892578125,-74.01603698730467
1,332,2254,41079,40.71747589111328,-74.00347900390625,40.71020126342773,-74.0042724609375
1,333,2255,41080,40.720901489257805,-74.00996398925781,40.722332000732415,-73.98728942871094
1,334,2256,41087,40.72154235839844,-73.98741912841797,40.723140716552734,-73.98027038574217
2,335,2257,41090,40.72555160522461,-74.00467681884764,40.72473907470703,-73.99565124511719
1,336,2258,41093,40.7232780456543,-74.00293731689453,40.73434448242188,-73.99912261962889
1,337,2259,41094,40.71833801269531,-73.99969482421875,40.729934692382805,-73.99118041992188
6,338,2260,41095,40.715190887451165,-74.00789642333984,40.723499298095696,-73.99063873291014
1,339,2261,41096,40.72266006469727,-74.00530242919923,40.72793197631836,-74.00727844238281
1,340,2262,41096,40.71755599975586,-74.01393127441406,40.71355056762695,-74.00514221191406
1,341,2263,41097,40.742141723632805,-74.00615692138672,40.73676681518555,-74.00447845458984
1,342,2264,41098,40.72810745239258,-74.00717163085938,40.72887802124024,-74.00691223144531
1,343,2265,41099,40.72329711914063,-74.00300598144531,40.72097396850586,-74.00080108642578
1,344,2266,41105,40.7140007019043,-74.01127624511719,40.713829040527344,-74.01241302490233
1,345,2267,41110,40.7253532409668,-73.99697875976561,40.70886993408203,-74.0107421875
1,346,2268,41111,40.7137107849121,-74.00933837890625,40.70246887207031,-74.01406860351561
1,347,2269,41111,40.72225570678711,-73.98707580566406,40.70167922973633,-74.01283264160156
1,348,2270,41125,40.741863250732415,-74.00479888916014,40.71936798095703,-74.01027679443358
2,349,2271,41132,40.71389389038086,-74.00879669189453,40.708763122558594,-74.0111083984375
1,350,2272,41134,40.723419189453125,-74.00283813476561,40.72970962524414,-74.00836944580078
1,351,2273,41137,40.74087142944336,-74.0080795288086,40.72183990478516,-73.98748779296875
1,352,2274,41138,40.71768951416016,-74.0141372680664,40.74172592163086,-74.00703430175781
1,353,2275,41143,40.718841552734375,-73.98848724365233,40.71892929077149,-73.9886245727539
1,354,2276,41149,40.711101531982415,-74.01441192626953,40.721641540527344,-74.01174163818358
1,355,2277,41151,40.73482894897461,-74.00808715820312,40.7327995300293,-73.99812316894531
3,356,2278,41156,40.7058982849121,-74.00817108154298,40.713077545166016,-73.99842071533203
1,357,2279,41159,40.71290969848633,-74.00955963134764,40.716495513916016,-74.0008087158203
1,358,2280,41159,40.735546112060554,-74.00599670410156,40.7034912109375,-74.00772857666014
2,359,2281,41160,40.74534225463867,-74.00859069824217,40.7246322631836,-74.002197265625
1,360,2282,41160,40.7222785949707,-73.99707794189453,40.72404098510742,-74.00028991699219
1,361,2283,41161,40.70773696899414,-74.0038070678711,40.72007751464844,-73.98979187011719
1,362,2284,41163,40.717166900634766,-73.99871063232422,40.71662521362305,-74.01145935058594
1,363,2285,41169,40.71427536010742,-74.00621032714845,40.71089553833008,-74.00761413574217
2,364,2286,41188,40.719829559326165,-74.00135040283203,40.72361373901367,-74.00346374511719
1,365,2287,41190,40.71515274047852,-74.01600646972656,40.70497131347656,-74.01714324951173
1,366,2288,41193,40.73702239990234,-74.00090026855469,40.73339080810546,-74.00847625732422
2,367,2289,41197,40.727657318115234,-74.00733947753906,40.72150802612305,-73.980712890625
1,368,2290,41203,40.71508407592773,-74.00202178955078,40.72343444824219,-73.99087524414062
1,369,2291,41203,40.73307037353516,-74.0001220703125,40.73347473144531,-73.99317932128906
1,370,2292,41219,40.70562362670898,-74.01762390136719,40.71136474609375,-74.01573944091797
1,371,2293,41222,40.73394012451172,-73.9988021850586,40.738014221191406,-74.00650787353516
6,372,2294,41238,40.74340057373047,-74.00743865966798,40.72478866577149,-73.9985122680664
3,373,2295,41239,40.713897705078125,-74.01374816894531,40.717018127441406,-73.99852752685547
1,374,2296,41242,40.72404479980469,-73.99832153320312,40.71676635742188,-74.01068878173827
1,375,2297,41243,40.73155975341797,-73.99919128417967,40.71718978881836,-74.00376892089844
1,376,2298,41246,40.713882446289055,-74.0090560913086,40.73371505737305,-74.00192260742188
1,377,2299,41247,40.727100372314446,-74.005615234375,40.71270751953125,-74.00460052490233
2,378,2300,41253,40.72769546508789,-73.98530578613281,40.71099472045898,-74.00910186767578
5,379,2301,41256,40.73331832885742,-73.99330139160156,40.726558685302734,-74.0071792602539
1,380,2302,41262,40.73414611816406,-73.99488067626953,40.727840423583984,-73.98575592041014
1,381,2303,41262,40.716102600097656,-74.014892578125,40.716014862060554,-74.01480865478516
6,382,2304,41265,40.7047004699707,-74.01438903808594,40.712100982666016,-74.01026916503906
4,383,2305,41274,40.705448150634766,-74.01463317871094,40.70907974243164,-74.00659942626953
1,384,2306,41277,40.71464157104492,-74.01625061035155,40.72641372680664,-74.00041198730467
1,385,2307,41282,40.73030090332031,-74.00743103027342,40.71751403808594,-74.01425933837889
1,386,2308,41283,40.70782470703125,-74.00383758544923,40.70945358276367,-74.00190734863281
1,387,2309,41286,40.727516174316406,-73.98847198486328,40.71865463256836,-74.00269317626953
1,388,2310,41290,40.7330207824707,-73.99987030029298,40.73925018310546,-74.00904083251953
2,389,2311,41291,40.709178924560554,-74.0107421875,40.74023818969727,-74.00346374511719
1,390,2312,41293,40.712852478027344,-74.01456451416014,40.702449798583984,-74.01356506347656
1,391,2313,41295,40.71866226196289,-74.01042938232422,40.714820861816406,-74.01368713378906
6,392,2314,41296,40.70777130126953,-74.01276397705078,40.715091705322266,-74.01593780517578
2,393,2315,41298,40.704689025878906,-74.01663208007811,40.7125129699707,-74.01398468017578
1,394,2316,41303,40.7304916381836,-73.99276733398438,40.71723556518555,-74.0051040649414
3,395,2317,41305,40.71900939941406,-74.00515747070312,40.743030548095696,-74.00756072998048
1,396,2318,41315,40.70624542236328,-74.01290130615233,40.722610473632805,-73.9886016845703
2,397,2319,41320,40.70474624633789,-74.01644134521484,40.71120834350586,-74.01497650146483
1,398,2320,41321,40.70653533935546,-74.01225280761719,40.702423095703125,-74.0113754272461
1,399,2321,41324,40.70529556274414,-74.00784301757811,40.729610443115234,-74.00228881835938
1,400,2322,41333,40.73583221435546,-74.00089263916014,40.72814178466797,-74.00547790527344
1,401,2323,41335,40.72996139526367,-74.00825500488281,40.72775650024414,-73.9911117553711
1,402,2324,41338,40.70661544799805,-74.00608825683594,40.718780517578125,-73.98950958251953
1,403,2325,41344,40.719520568847656,-74.01036071777344,40.727893829345696,-74.00575256347656
1,404,2326,41344,40.71881866455078,-73.98829650878906,40.715530395507805,-74.00289916992188
1,405,2327,41351,40.73540878295898,-74.00849914550781,40.7221908569336,-74.00980377197266
2,406,2328,41356,40.74087142944336,-74.0075912475586,40.73934173583984,-74.00900268554686
2,407,2329,41356,40.74087142944336,-74.0075912475586,40.73934173583984,-74.00900268554686
1,408,2330,41357,40.71850204467773,-73.99999237060547,40.718555450439446,-74.0004653930664
1,409,2331,41361,40.71930694580078,-74.01211547851561,40.7418327331543,-74.0046615600586
1,410,2332,41362,40.73119354248047,-74.00141143798828,40.736186981201165,-74.00595855712889
1,411,2333,41363,40.72205352783203,-74.0084228515625,40.70412826538086,-74.00859069824217
1,412,2334,41365,40.720947265625,-74.01036834716798,40.719215393066406,-73.97595977783203
1,413,2335,41366,40.73336791992188,-73.99983978271484,40.734657287597656,-74.00408172607422
1,414,2336,41369,40.71323013305664,-74.0089340209961,40.742691040039055,-74.00777435302734
1,415,2337,41376,40.7196159362793,-73.9876251220703,40.724414825439446,-73.98716735839844
1,416,2338,41376,40.71981048583984,-74.00542449951173,40.73237228393555,-74.00068664550781
1,417,2339,41383,40.70629119873047,-74.01681518554686,40.715038299560554,-74.00995635986328
2,418,2340,41384,40.718608856201165,-74.00714874267578,40.715644836425774,-74.00461578369139
1,419,2341,41385,40.72930908203125,-73.9935302734375,40.72503280639648,-73.9949722290039
2,420,2342,41385,40.705242156982415,-74.0079574584961,40.71120071411133,-74.01112365722656
5,421,2343,41389,40.720317840576165,-73.97956085205078,40.71880340576172,-73.9881591796875
1,422,2344,41391,40.71826171875,-74.00714111328125,40.7032585144043,-74.01061248779298
1,423,2345,41397,40.71092987060546,-74.01136016845702,40.72319793701172,-74.00093841552734
5,424,2346,41397,40.705448150634766,-74.01632690429686,40.72119903564453,-73.9994125366211
6,425,2347,41399,40.71464157104492,-74.00234985351561,40.72795867919922,-73.99295806884764
2,426,2348,41402,40.723594665527344,-74.00482177734375,40.724956512451165,-74.00039672851561
1,427,2349,41404,40.71715927124024,-74.004150390625,40.74079132080078,-74.00701141357422
1,428,2350,41407,40.741798400878906,-74.00457763671875,40.731693267822266,-74.00801849365233
1,429,2351,41410,40.717727661132805,-74.01067352294923,40.70792770385742,-74.01676940917967
2,430,2352,41411,40.705379486083984,-74.01720428466798,40.721492767333984,-74.00031280517578
1,431,2353,41417,40.720802307128906,-74.0004653930664,40.740581512451165,-74.00556945800781
1,432,2354,41422,40.72132110595703,-74.0050277709961,40.72171401977539,-74.00220489501953
5,433,2355,41424,40.709251403808594,-74.01097869873048,40.71690368652344,-74.00912475585938
2,434,2356,41436,40.72329330444336,-73.9989242553711,40.71668243408203,-74.00450897216798
2,435,2357,41436,40.71412658691406,-74.00859069824217,40.7170295715332,-74.0062026977539
1,436,2358,41438,40.7217903137207,-73.99989318847656,40.708152770996094,-74.01768493652342
2,437,2359,41446,40.71475601196289,-74.01312255859375,40.70224380493164,-74.00958251953125
1,438,2360,41452,40.72397613525391,-73.98501586914062,40.725345611572266,-73.98950958251953
1,439,2361,41453,40.72010040283203,-74.00743103027342,40.70875549316406,-74.01495361328125
2,440,2362,41456,40.72277069091797,-74.00511932373048,40.7292594909668,-74.0
1,441,2363,41456,40.7114486694336,-74.01531982421875,40.7193717956543,-73.9972915649414
1,442,2364,41460,40.72149658203125,-74.00452423095702,40.72019577026367,-73.9983139038086
1,443,2365,41462,40.7225456237793,-73.98868560791014,40.718841552734375,-73.9756317138672
3,444,2366,41463,40.736610412597656,-73.99725341796875,40.70448303222656,-74.01422119140625
1,445,2367,41467,40.70795822143555,-74.01197814941406,40.71207046508789,-74.01583099365233
1,446,2368,41468,40.708110809326165,-74.0080337524414,40.702251434326165,-74.01280212402342
1,447,2369,41470,40.719253540039055,-74.005126953125,40.72248840332031,-73.99946594238281
1,448,2370,41470,40.70673370361328,-74.00540161132812,40.72731018066406,-73.99345397949219
2,449,2371,41473,40.727935791015625,-73.99475860595702,40.739017486572266,-74.00059509277344
1,450,2372,41479,40.73630142211913,-74.00834655761719,40.73141860961913,-74.00305938720702
1,451,2373,41480,40.71490859985352,-74.00226593017578,40.720569610595696,-73.98150634765625
1,452,2374,41486,40.72052001953125,-73.99691009521484,40.72241973876953,-73.98725128173827
1,453,2375,41486,40.713680267333984,-74.01480865478516,40.70483016967773,-74.0154037475586
1,454,2376,41491,40.734657287597656,-73.99891662597656,40.74134826660156,-74.00631713867188
3,455,2377,41492,40.70468521118164,-74.01676940917967,40.70201110839844,-74.00972747802734
2,456,2378,41501,40.7288475036621,-74.00050354003906,40.73797225952149,-74.00041961669923
6,457,2379,41505,40.729679107666016,-74.00266265869139,40.73334884643555,-73.99545288085938
1,458,2380,41521,40.73282623291016,-74.00009918212889,40.73947525024414,-74.00440979003906
1,459,2381,41524,40.73869705200195,-74.0081787109375,40.73395156860352,-73.99929809570312
3,460,2382,41534,40.736865997314446,-74.00837707519531,40.71531295776367,-74.00892639160156
1,461,2383,41541,40.7170295715332,-74.01448822021484,40.71866607666016,-74.00900268554686
6,462,2384,41548,40.708110809326165,-74.00984954833984,40.72420883178711,-74.00321960449219
5,463,2385,41555,40.7402572631836,-74.00525665283203,40.71834945678711,-74.00055694580078
1,464,2386,41559,40.738529205322266,-73.99961090087889,40.74436569213867,-74.00775909423827
1,465,2387,41567,40.7199821472168,-74.00852203369139,40.73501205444336,-74.0031509399414
1,466,2388,41567,40.70486068725586,-74.00765228271484,40.7076530456543,-74.00064849853516
1,467,2389,41571,40.70986175537109,-74.01112365722656,40.72772216796875,-74.00734710693358
1,468,2390,41574,40.71405029296875,-74.01476287841797,40.7399787902832,-74.00322723388672
1,469,2391,41578,40.71535873413086,-74.01610565185547,40.72704315185546,-73.99693298339844
1,470,2392,41581,40.726322174072266,-74.0091781616211,40.72763442993164,-73.99501037597656
1,471,2393,41583,40.72232437133789,-74.00006866455078,40.71403503417969,-74.01056671142578
1,472,2394,41584,40.72367477416992,-74.00370788574217,40.713958740234375,-74.01459503173827
6,473,2395,41584,40.71052169799805,-74.01126861572266,40.71976852416992,-74.00850677490233
2,474,2396,41596,40.711456298828125,-74.00999450683594,40.725452423095696,-74.007568359375
1,475,2397,41599,40.738037109375,-74.00428771972656,40.72575378417969,-74.00565338134764
1,476,2398,41602,40.72057342529297,-73.99250030517578,40.725135803222656,-73.9921646118164
1,477,2399,41602,40.72205352783203,-74.00433349609375,40.73760986328125,-74.00833129882812
2,478,2400,41605,40.7427864074707,-74.00765228271484,40.71413803100586,-74.01437377929686
1,479,2401,41607,40.72956848144531,-73.99180603027342,40.72346496582031,-73.99466705322266
1,480,2402,41611,40.72555160522461,-74.00578308105469,40.72365951538086,-74.00019836425781
5,481,2403,41611,40.72365188598633,-73.99835205078125,40.714141845703125,-73.98059844970702
1,482,2404,41612,40.71461868286133,-74.01541137695312,40.734989166259766,-74.00299835205078
1,483,2405,41613,40.731548309326165,-73.9991683959961,40.74148178100586,-74.00659942626953
1,484,2406,41615,40.70205307006836,-74.01261138916014,40.74018096923828,-74.00772857666014
1,485,2407,41622,40.72747039794922,-73.98851013183594,40.71457290649414,-74.00991821289062
1,486,2408,41624,40.72467803955078,-73.99553680419923,40.714214324951165,-74.01506805419923
1,487,2409,41629,40.715728759765625,-74.01129913330078,40.72267532348633,-74.00975036621092
1,488,2410,41631,40.72576141357422,-73.99049377441406,40.7200927734375,-74.00997924804686
1,489,2411,41632,40.72178649902344,-73.9997787475586,40.74163055419922,-74.0068817138672
1,490,2412,41638,40.72503662109375,-73.9951171875,40.70470428466797,-74.01665496826173
1,491,2413,41638,40.70301818847656,-74.00971221923827,40.71156311035156,-74.01026916503906
1,492,2414,41639,40.72608184814453,-73.99201202392578,40.71458053588867,-73.98224639892578
4,493,2415,41641,40.72823715209961,-74.0071029663086,40.731571197509766,-73.99174499511719
4,494,2416,41644,40.71969223022461,-74.0015869140625,40.704788208007805,-74.01683044433594
1,495,2417,41652,40.71418380737305,-74.01522064208984,40.705448150634766,-74.01715850830078
1,496,2418,41654,40.71573638916016,-74.01155853271484,40.73654174804688,-74.00591278076173
2,497,2419,41654,40.718109130859375,-74.00289916992188,40.70827102661133,-74.00679016113281
1,498,2420,41669,40.702030181884766,-74.00936126708984,40.70531845092773,-74.0045166015625
1,499,2421,41669,40.723854064941406,-73.99765014648438,40.736549377441406,-73.9974365234375
1,500,2422,41672,40.71971130371094,-74.00856018066406,40.72125625610352,-74.00460052490233
1,501,2423,41673,40.70328140258789,-74.00959014892578,40.7091178894043,-74.0056915283203
1,502,2424,41674,40.7095832824707,-74.01395416259764,40.722217559814446,-74.00393676757811
1,503,2425,41675,40.70952987670898,-74.0106430053711,40.716453552246094,-74.00672149658203
5,504,2426,41680,40.72100067138672,-74.00996398925781,40.74080657958984,-74.00701904296875
2,505,2427,41681,40.7122917175293,-74.01061248779298,40.72795867919922,-73.99095916748048
2,506,2428,41687,40.72071075439453,-74.0097427368164,40.71623611450195,-74.01094818115233
1,507,2429,41689,40.727176666259766,-73.99370574951173,40.72866821289063,-73.98795318603516
1,508,2430,41689,40.72285842895508,-73.99504089355469,40.72299957275391,-73.99488830566406
2,509,2431,41692,40.72837829589844,-74.00713348388672,40.71724319458008,-74.01292419433594
2,510,2432,41693,40.711719512939446,-74.01036071777344,40.714141845703125,-74.01544952392578
1,511,2433,41695,40.736812591552734,-73.99765014648438,40.73024368286133,-74.00725555419923
2,512,2434,41701,40.71517181396485,-73.99230194091797,40.701759338378906,-74.01133728027342
1,513,2435,41702,40.71990585327149,-74.00875091552734,40.718017578125,-73.99396514892578
3,514,2436,41703,40.71128845214844,-74.01506805419923,40.704498291015625,-74.01424407958984
1,515,2437,41704,40.7309455871582,-74.00772094726561,40.7309455871582,-74.00772094726561
1,516,2438,41706,40.70993041992188,-74.00475311279298,40.705528259277344,-74.00741577148438
1,517,2439,41711,40.709590911865234,-74.01504516601561,40.70241165161133,-74.01290130615233
1,518,2440,41712,40.7251205444336,-73.99754333496092,40.71443176269531,-74.01535797119139
2,519,2441,41719,40.7050895690918,-74.0101318359375,40.71670913696289,-73.99571228027342
1,520,2442,41731,40.72140884399414,-73.98374938964845,40.70988082885742,-74.00959014892578
1,521,2443,41740,40.73588180541992,-73.99752807617188,40.72697830200195,-73.99530792236328
1,522,2444,41741,40.73409271240234,-73.9989013671875,40.724117279052734,-73.98255920410156
4,523,2445,41742,40.74094009399414,-74.00760650634764,40.71122741699219,-74.01473236083984
1,524,2446,41748,40.717411041259766,-74.0135498046875,40.734466552734375,-74.00202178955078
1,525,2447,41751,40.74222946166992,-74.00623321533203,40.74224853515625,-74.00623321533203
1,526,2448,41754,40.718799591064446,-73.98839569091797,40.72502136230469,-73.99788665771484
2,527,2449,41756,40.72312545776367,-74.00602722167967,40.74152755737305,-74.0066680908203
1,528,2450,41756,40.72429275512695,-73.99807739257811,40.720096588134766,-74.01026153564453
3,529,2451,41759,40.7127685546875,-74.01397705078125,40.72419357299805,-74.00109100341797
1,530,2452,41759,40.728862762451165,-73.99024200439453,40.72200775146485,-73.99537658691406
5,531,2453,41760,40.736282348632805,-74.00836944580078,40.71137619018555,-74.01595306396483
1,532,2454,41763,40.71774291992188,-73.9925308227539,40.71599960327149,-73.9869842529297
1,533,2455,41768,40.717639923095696,-74.01378631591797,40.72481155395508,-73.99022674560547
3,534,2456,41770,40.71504592895508,-74.00798034667967,40.72817611694336,-74.00717163085938
1,535,2457,41775,40.71818161010742,-74.01051330566406,40.70840835571289,-74.01111602783203
1,536,2458,41776,40.73506546020508,-74.00699615478516,40.736526489257805,-73.99765777587889
1,537,2459,41784,40.732131958007805,-74.00762176513672,40.71529006958008,-74.01359558105469
1,538,2460,41791,40.72510147094727,-73.99504089355469,40.74032974243164,-74.00576782226561
1,539,2461,41792,40.719425201416016,-74.00874328613281,40.726993560791016,-74.00731658935547
1,540,2462,41792,40.73771286010742,-74.00475311279298,40.7176170349121,-74.00751495361328
1,541,2463,41801,40.7287712097168,-74.00140380859375,40.724803924560554,-73.99839782714845
1,542,2464,41805,40.70265579223633,-74.01408386230467,40.713714599609375,-74.01364135742188
1,543,2465,41809,40.714576721191406,-74.01531982421875,40.714649200439446,-74.01484680175781
1,544,2466,41823,40.72380065917969,-73.99700927734375,40.708301544189446,-74.01133728027342
1,545,2467,41823,40.72914123535156,-74.00254058837889,40.71335220336913,-74.01116943359375
2,546,2468,41826,40.73088073730469,-73.99113464355469,40.73088073730469,-73.99113464355469
1,547,2469,41827,40.718616485595696,-73.98807525634764,40.71894073486328,-73.9975357055664
1,548,2470,41838,40.72395706176758,-73.99239349365233,40.7146873474121,-73.98265838623048
1,549,2471,41838,40.72577667236328,-74.00387573242188,40.7188606262207,-73.97564697265625
2,550,2472,41847,40.71821212768555,-74.00547790527344,40.70241165161133,-74.01361083984375
1,551,2473,41860,40.72259521484375,-74.00531768798828,40.71316146850586,-74.00372314453125
1,552,2474,41870,40.710594177246094,-74.00874328613281,40.732364654541016,-73.99675750732422
1,553,2475,41874,40.724170684814446,-74.0079345703125,40.72505569458008,-73.9957504272461
1,554,2476,41878,40.7341423034668,-73.99545288085938,40.73274612426758,-74.00776672363281
2,555,2477,41882,40.72505569458008,-73.99576568603516,40.713481903076165,-73.9972915649414
1,556,2478,41884,40.728271484375,-73.99943542480467,40.7312126159668,-73.99037170410156
1,557,2479,41889,40.72723388671875,-73.99179077148438,40.71929168701172,-73.9997787475586
1,558,2480,41892,40.71705627441406,-74.0091094970703,40.739356994628906,-74.00800323486328
1,559,2481,41893,40.719776153564446,-74.00682830810547,40.704837799072266,-74.01700592041014
1,560,2482,41893,40.70940017700195,-74.00972747802734,40.72373962402344,-73.9881362915039
4,561,2483,41897,40.7127342224121,-74.01404571533203,40.70481491088867,-74.01670074462889
1,562,2484,41900,40.70257568359375,-74.0135040283203,40.71576690673828,-74.00333404541014
6,563,2485,41903,40.72098159790039,-74.01000213623048,40.70891189575195,-74.01119232177734
1,564,2486,41904,40.71746826171875,-74.00787353515625,40.703758239746094,-74.00727844238281
1,565,2487,41906,40.7143783569336,-74.01528930664062,40.71549224853516,-74.00743865966798
1,566,2488,41907,40.71625900268555,-74.01310729980467,40.723491668701165,-74.00601196289062
2,567,2489,41908,40.72038269042969,-73.98966979980467,40.731231689453125,-74.00682067871094
5,568,2490,41911,40.70207977294922,-74.01286315917967,40.715431213378906,-74.00267791748048
1,569,2491,41923,40.74031066894531,-74.00601196289062,40.71731948852539,-74.01303100585938
1,570,2492,41923,40.73015975952149,-73.99285125732422,40.720230102539055,-73.99942016601561
1,571,2493,41930,40.707569122314446,-74.00440979003906,40.71263885498047,-73.98973846435547
1,572,2494,41934,40.704322814941406,-74.00616455078125,40.71085357666016,-74.01585388183594
1,573,2495,41935,40.71506881713867,-74.0128173828125,40.73397064208984,-74.00713348388672
6,574,2496,41936,40.72011947631836,-74.00852966308595,40.72735977172852,-74.00724792480467
1,575,2497,41936,40.705562591552734,-74.00441741943358,40.711570739746094,-74.015869140625
1,576,2498,41941,40.70953369140625,-74.01502227783203,40.732059478759766,-74.01020812988281
5,577,2499,41947,40.74171829223633,-74.00482177734375,40.72220993041992,-73.98722839355469
1,578,2500,41950,40.72631454467773,-73.99171447753906,40.70369338989258,-74.01166534423827
1,579,2501,41954,40.7374267578125,-74.00489807128906,40.71477127075195,-74.0138168334961
1,580,2502,41955,40.708126068115234,-74.01326751708984,40.71510696411133,-74.00789642333984
1,581,2503,41960,40.7129135131836,-74.00901794433594,40.7271842956543,-74.00534057617188
1,582,2504,41961,40.738479614257805,-73.99970245361328,40.72216033935546,-74.00292205810547
1,583,2505,41964,40.71967697143555,-74.00508880615233,40.70838165283203,-74.01134490966798
1,584,2506,41965,40.70530319213867,-74.01685333251953,40.71409606933594,-74.01342010498048
1,585,2507,41965,40.725147247314446,-74.00753021240233,40.73369598388672,-73.99942016601561
4,586,2508,41966,40.70938873291016,-74.01669311523438,40.72286987304688,-74.00505065917967
1,587,2509,41969,40.72639465332031,-73.99893951416014,40.7297477722168,-73.99749755859375
1,588,2510,41970,40.73065948486328,-73.98921966552734,40.716068267822266,-74.00874328613281
1,589,2511,41975,40.707645416259766,-74.01167297363281,40.71687698364258,-73.99566650390625
1,590,2512,41982,40.72580337524414,-73.99214935302734,40.70964050292969,-74.00626373291014
1,591,2513,41986,40.70714569091797,-74.01355743408203,40.71217727661133,-74.01054382324217
1,592,2514,41987,40.72261428833008,-73.98289489746092,40.719017028808594,-73.98934936523438
1,593,2515,41991,40.704689025878906,-74.00769805908203,40.714088439941406,-74.01474761962889
1,594,2516,41992,40.733131408691406,-74.00630187988281,40.72735977172852,-73.99356842041014
1,595,2517,41998,40.70745849609375,-74.01693725585938,40.70930862426758,-74.01097106933594
1,596,2518,42001,40.73311614990234,-73.99966430664062,40.73311614990234,-73.99966430664062
1,597,2519,42006,40.71193313598633,-73.99952697753906,40.7209587097168,-73.99485015869139
1,598,2520,42011,40.7329216003418,-73.99993896484375,40.7105598449707,-74.0086212158203
1,599,2521,42012,40.70469665527344,-74.01469421386719,40.71038055419922,-74.01145172119139
2,600,2522,42016,40.71969604492188,-74.00514221191406,40.70799255371094,-74.00880432128906
5,601,2523,42018,40.72861099243164,-73.98771667480467,40.72063064575195,-73.98983001708984
1,602,2524,42024,40.72980880737305,-74.0040512084961,40.70747756958008,-74.00405883789062
1,603,2525,42025,40.70484161376953,-74.01676177978516,40.72232055664063,-73.987060546875
1,604,2526,42042,40.7199821472168,-74.00862884521484,40.734989166259766,-73.9952621459961
6,605,2527,42042,40.7222785949707,-73.98683929443358,40.70220184326172,-74.0128173828125
2,606,2528,42044,40.73823928833008,-74.0058364868164,40.712158203125,-74.00836181640625
1,607,2529,42048,40.71676635742188,-74.01321411132812,40.727447509765625,-73.98548126220702
1,608,2530,42054,40.73336791992188,-74.00274658203125,40.71309661865234,-74.01427459716798
1,609,2531,42055,40.71439743041992,-74.0154800415039,40.73124313354492,-74.0027084350586
5,610,2532,42057,40.72555923461913,-73.99485778808595,40.73017120361328,-73.99099731445312
2,611,2533,42061,40.73052978515625,-73.99070739746092,40.72314834594727,-74.00318908691406
6,612,2534,42063,40.724403381347656,-73.99263000488281,40.728736877441406,-74.00022888183594
1,613,2535,42067,40.716102600097656,-74.01529693603516,40.72869873046875,-73.99842834472656
2,614,2536,42073,40.722652435302734,-74.0052490234375,40.72380828857422,-73.9964370727539
2,615,2537,42074,40.718608856201165,-73.99485015869139,40.72250747680664,-73.98741912841797
1,616,2538,42075,40.702949523925774,-74.01132965087889,40.723831176757805,-73.99633026123048
6,617,2539,42077,40.72481155395508,-73.99842834472656,40.74088287353516,-74.00740051269531
2,618,2540,42084,40.73337173461913,-73.9996795654297,40.722469329833984,-73.9862289428711
1,619,2541,42087,40.71425628662109,-74.01487731933594,40.72444915771485,-74.001708984375
1,620,2542,42087,40.72577667236328,-74.00611877441406,40.72653198242188,-73.99406433105469
1,621,2543,42089,40.70312881469727,-74.01399993896483,40.71342086791992,-74.01126861572266
6,622,2544,42091,40.716758728027344,-74.01373291015625,40.73953628540039,-74.0063247680664
1,623,2545,42098,40.716506958007805,-74.01094055175781,40.70400238037109,-74.01089477539062
1,624,2546,42098,40.70775985717773,-74.0068130493164,40.7094955444336,-74.01662445068358
1,625,2547,42103,40.73870086669922,-73.9997787475586,40.73741912841797,-74.00030517578125
1,626,2548,42105,40.71448516845703,-74.00830078125,40.723731994628906,-74.00059509277344
1,627,2549,42110,40.714012145996094,-74.00871276855469,40.738128662109375,-74.00814056396483
1,628,2550,42111,40.712039947509766,-73.99713897705078,40.72370147705078,-73.97972106933594
1,629,2551,42111,40.70716857910156,-74.00713348388672,40.70949172973633,-74.0099105834961
1,630,2552,42118,40.721923828125,-73.98747253417967,40.724857330322266,-73.99853515625
2,631,2553,42119,40.71889114379882,-74.00672912597656,40.708290100097656,-74.00627899169923
1,632,2554,42121,40.72077560424805,-74.00993347167967,40.7036018371582,-74.00745391845702
