tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,pickup_time_sec,dropoff_time_sec,min_travel_time
2015-07-13 16:15,2015-07-13 16:32,1,1.4,-73.98391724,40.75043869,-73.99234009,40.76374435,58521,59538,1017
2015-07-13 16:15,2015-07-13 16:17,2,0.36,-73.98243713,40.75748825,-73.9783783,40.75888062,58522,58678,156
2015-07-13 16:15,2015-07-13 16:23,1,0.68,-73.99120331,40.7504425,-73.99164581,40.75563049,58522,58999,477
2015-07-13 16:15,2015-07-13 16:34,2,1.89,-74.00923157,40.70948029,-73.99158478,40.71387482,58522,59667,1145
2015-07-13 16:15,2015-07-13 16:23,1,0.9,-73.96633148,40.75800323,-73.97905731,40.75595856,58523,59021,498
2015-07-13 16:15,2015-07-13 16:25,1,1.6,-73.9842453,40.75423431,-73.98788452,40.73814774,58524,59128,604
2015-07-13 16:15,2015-07-13 16:21,1,1,-73.98233032,40.74023056,-73.9818573,40.73256683,58525,58910,385
2015-07-13 16:15,2015-07-13 16:20,1,0.8,-73.98705292,40.73355484,-73.99346161,40.72230911,58526,58825,299
2015-07-13 16:15,2015-07-13 16:19,2,0.3,-73.97515869,40.75913239,-73.97233582,40.76195526,58527,58785,258
2015-07-13 16:15,2015-07-13 16:20,1,0.3,-73.99180603,40.72985458,-73.99097443,40.72686005,58527,58817,290
2015-07-13 16:15,2015-07-13 16:23,1,0.93,-73.98387909,40.74343109,-73.97446442,40.75035858,58527,58986,459
2015-07-13 16:15,2015-07-13 16:24,1,1.6,-73.9896698,40.73583984,-74.00601959,40.72382355,58528,59055,527
2015-07-13 16:15,2015-07-13 16:34,2,2.15,-73.9879837,40.75973511,-73.99660492,40.74037933,58528,59658,1130
2015-07-13 16:15,2015-07-13 16:31,1,1.5,-73.99720001,40.75046158,-73.97008514,40.76213837,58529,59493,964
2015-07-13 16:15,2015-07-13 16:25,1,1.1,-74.01173401,40.70999527,-73.9988327,40.71461487,58530,59151,621
2015-07-13 16:15,2015-07-13 16:28,1,1.2,-73.99215698,40.74877548,-73.98110199,40.73807526,58530,59318,788
2015-07-13 16:15,2015-07-13 16:18,1,0.3,-73.98726654,40.7290802,-73.98307037,40.7274704,58530,58735,205
2015-07-13 16:15,2015-07-13 16:32,1,2.45,-73.97505188,40.76504898,-73.99897003,40.74560928,58530,59559,1029
2015-07-13 16:15,2015-07-13 16:22,1,0.65,-73.98382568,40.7257576,-73.98973083,40.71913528,58530,58959,429
2015-07-13 16:15,2015-07-13 16:19,6,0.57,-73.9910202,40.72798538,-73.99081421,40.73437119,58531,58798,267
2015-07-13 16:15,2015-07-13 16:27,1,1.26,-73.98420715,40.73847198,-73.99663544,40.74447632,58533,59248,715
2015-07-13 16:15,2015-07-13 16:21,1,0.6,-73.98540497,40.74478912,-73.99369049,40.75043106,58533,58918,385
2015-07-13 16:15,2015-07-13 16:30,1,2,-73.99599457,40.73296356,-73.97839355,40.75133133,58533,59416,883
2015-07-13 16:15,2015-07-13 16:17,1,0.6,-74.00228119,40.74011993,-74.00135803,40.7466774,58534,58667,133
2015-07-13 16:15,2015-07-13 16:19,1,0.7,-74.01016235,40.7207756,-74.004776,40.71334457,58534,58792,258
2015-07-13 16:15,2015-07-13 16:26,1,2.18,-73.99237823,40.74281311,-74.0065155,40.72049713,58534,59205,671
2015-07-13 16:15,2015-07-13 16:23,5,1.68,-73.98773956,40.7324295,-73.97024536,40.75389481,58534,59026,492
2015-07-13 16:15,2015-07-13 16:19,2,0.5,-74.0113678,40.70310593,-74.0042572,40.70554352,58535,58768,233
2015-07-13 16:15,2015-07-13 16:21,5,1.18,-73.99347687,40.74690628,-74.0075531,40.73563766,58535,58870,335
2015-07-13 16:15,2015-07-13 16:25,1,2.01,-73.98896027,40.7574501,-73.99610901,40.73891068,58535,59144,609
2015-07-13 16:15,2015-07-13 16:28,1,2.18,-73.98729706,40.75508881,-73.98834991,40.73189163,58535,59291,756
2015-07-13 16:15,2015-07-13 16:30,1,1,-73.97859955,40.75086975,-73.97737122,40.75830841,58536,59418,882
2015-07-13 16:15,2015-07-13 16:26,2,2.2,-73.99750519,40.72148132,-74.00302887,40.74332428,58536,59217,681
2015-07-13 16:15,2015-07-13 16:16,1,0.09,-73.98064423,40.76482773,-73.97930145,40.76401901,58536,58584,48
2015-07-13 16:15,2015-07-13 16:28,1,1.58,-73.98822784,40.74937057,-73.98271179,40.76534653,58537,59301,764
2015-07-13 16:15,2015-07-13 16:20,2,0.73,-73.97784424,40.75496674,-73.97099304,40.75121689,58537,58820,283
2015-07-13 16:15,2015-07-13 16:30,1,1.9,-73.99341583,40.72155762,-74.00735474,40.73941803,58537,59433,896
2015-07-13 16:15,2015-07-13 16:21,1,0.7,-73.97093201,40.74728775,-73.96395874,40.75702667,58537,58894,357
2015-07-13 16:15,2015-07-13 16:27,1,1.4,-73.99274445,40.75260162,-73.9736557,40.75654984,58537,59276,739
2015-07-13 16:15,2015-07-13 16:30,3,2,-73.97519684,40.7610817,-73.99341583,40.74374771,58538,59405,867
2015-07-13 16:15,2015-07-13 16:25,1,2.22,-73.98187256,40.7580719,-73.9980011,40.73537064,58538,59153,615
2015-07-13 16:15,2015-07-13 16:30,2,2.9,-73.96860504,40.76168442,-73.99877167,40.73501205,58539,59408,869
2015-07-13 16:15,2015-07-13 16:29,2,1.91,-73.97647858,40.75947952,-73.9890213,40.73661041,58539,59356,817
2015-07-13 16:15,2015-07-13 16:28,3,1.23,-73.99518585,40.74410248,-73.97657013,40.73940277,58540,59308,768
2015-07-13 16:15,2015-07-13 16:20,5,0.47,-73.98313141,40.75040054,-73.98765564,40.74597168,58540,58822,282
2015-07-13 16:15,2015-07-13 16:21,3,0.46,-73.97634888,40.76550293,-73.96931458,40.76253891,58540,58873,333
2015-07-13 16:15,2015-07-13 16:33,1,2.1,-73.98965454,40.74734116,-73.99250793,40.72480011,58540,59611,1071
2015-07-13 16:15,2015-07-13 16:27,1,1,-73.99060059,40.76094437,-73.97675323,40.75592422,58540,59224,684
2015-07-13 16:15,2015-07-13 16:22,1,0.9,-73.97477722,40.74206924,-73.978302,40.75112152,58540,58960,420
2015-07-13 16:15,2015-07-13 16:29,1,1.77,-73.98822021,40.74077988,-73.9750824,40.76158142,58541,59369,828
2015-07-13 16:15,2015-07-13 16:22,2,0.95,-74.001091,40.74152374,-73.9927597,40.7529335,58543,58968,425
2015-07-13 16:15,2015-07-13 16:23,1,1.5,-73.99103546,40.74998474,-73.97389984,40.7518425,58543,59004,461
2015-07-13 16:15,2015-07-13 16:29,5,1.4,-73.98673248,40.74584579,-73.98989105,40.72967148,58544,59372,828
2015-07-13 16:15,2015-07-13 16:27,1,1.2,-73.98399353,40.74924088,-73.97886658,40.76182938,58544,59222,678
2015-07-13 16:15,2015-07-13 16:21,3,0.9,-74.00280762,40.73942947,-73.99481964,40.75048447,58544,58867,323
2015-07-13 16:15,2015-07-13 16:34,1,3.9,-74.0003891,40.7178154,-73.98957825,40.76538086,58544,59687,1143
2015-07-13 16:15,2015-07-13 16:32,1,2.58,-73.97203064,40.76022339,-73.99616241,40.73246765,58545,59574,1029
2015-07-13 16:15,2015-07-13 16:20,2,0.8,-74.00190735,40.72948074,-73.99089813,40.72838211,58546,58805,259
2015-07-13 16:15,2015-07-13 16:24,1,1.41,-73.98942566,40.74372864,-73.98228455,40.73181152,58546,59098,552
2015-07-13 16:15,2015-07-13 16:31,1,1.7,-73.99008942,40.7337265,-73.99356842,40.75156021,58547,59503,956
2015-07-13 16:15,2015-07-13 16:33,5,2.86,-74.00198364,40.73010635,-73.99568939,40.75997543,58547,59596,1049
2015-07-13 16:15,2015-07-13 16:19,2,0.9,-74.00797272,40.72256088,-74.00836945,40.73410416,58549,58798,249
2015-07-13 16:15,2015-07-13 16:22,1,0.89,-73.99526215,40.73987198,-74.00326538,40.74742889,58549,58927,378
2015-07-13 16:15,2015-07-13 16:47,1,3.59,-74.00622559,40.70612335,-73.99105835,40.7505188,58549,60458,1909
2015-07-13 16:15,2015-07-13 16:31,5,0.93,-73.98075104,40.74283218,-73.98713684,40.74776077,58549,59478,929
2015-07-13 16:15,2015-07-13 16:21,2,0.8,-74.00471497,40.7271843,-73.99842072,40.72475052,58549,58899,350
2015-07-13 16:15,2015-07-13 16:30,1,3.12,-73.98622894,40.74058151,-74.01233673,40.71616745,58550,59417,867
2015-07-13 16:15,2015-07-13 16:24,1,1.13,-73.99091339,40.75616074,-73.98255157,40.76285172,58550,59064,514
2015-07-13 16:15,2015-07-13 16:27,1,1.85,-73.99104309,40.73148727,-73.99462128,40.75055695,58550,59250,700
2015-07-13 16:15,2015-07-13 16:37,5,3.08,-73.99928284,40.72286987,-73.98348236,40.75894928,58550,59834,1284
2015-07-13 16:15,2015-07-13 16:33,1,5.8,-73.97589874,40.74488068,-74.01320648,40.71512222,58550,59638,1088
2015-07-13 16:15,2015-07-13 16:27,1,0.7,-73.99369049,40.75204086,-73.98753357,40.75727463,58550,59271,721
2015-07-13 16:15,2015-07-13 16:20,1,0.5,-73.97135162,40.76040649,-73.97624969,40.75509262,58550,58825,275
2015-07-13 16:15,2015-07-13 16:19,1,1,-74.00804901,40.74364853,-73.99541473,40.74935913,58551,58758,207
2015-07-13 16:15,2015-07-13 16:26,6,1.92,-73.9943161,40.76063156,-73.99584198,40.74019623,58551,59195,644
2015-07-13 16:15,2015-07-13 16:25,1,1.9,-74.00709534,40.72745514,-74.01699066,40.7077713,58552,59131,579
2015-07-13 16:15,2015-07-13 16:40,3,2.9,-73.97504425,40.75734711,-73.99209595,40.72908401,58552,60013,1461
2015-07-13 16:15,2015-07-13 16:32,1,1.18,-73.9710083,40.75896454,-73.98583984,40.7601738,58552,59572,1020
2015-07-13 16:15,2015-07-13 16:36,1,2.62,-73.98911285,40.75318909,-73.98008728,40.72702026,58553,59760,1207
2015-07-13 16:15,2015-07-13 16:22,1,1,-73.9921875,40.75401688,-73.98256683,40.76708603,58554,58972,418
2015-07-13 16:15,2015-07-13 16:23,1,0.9,-73.96598053,40.76250458,-73.97648621,40.75795746,58555,59030,475
2015-07-13 16:15,2015-07-13 16:20,5,1.49,-73.99362946,40.7361412,-74.00621033,40.72325897,58556,58847,291
2015-07-13 16:15,2015-07-13 16:23,1,1.11,-73.99214172,40.75414658,-73.98191833,40.76617813,58556,59027,471
2015-07-13 16:15,2015-07-13 16:23,2,0.7,-73.98344421,40.75263214,-73.98368073,40.74421692,58556,59020,464
2015-07-13 16:15,2015-07-13 16:18,1,0.6,-73.98851776,40.76416397,-73.9911499,40.7704277,58556,58732,176
2015-07-13 16:15,2015-07-13 16:33,1,3,-73.96813202,40.75546646,-73.99851227,40.72341537,58556,59591,1035
2015-07-13 16:15,2015-07-13 16:28,1,2.2,-74.00746155,40.7277565,-73.98983002,40.75691605,58556,59293,737
2015-07-13 16:15,2015-07-13 16:29,1,1.4,-73.99034882,40.74068069,-73.98265839,40.75688553,58557,59392,835
2015-07-13 16:15,2015-07-13 16:22,1,0.84,-73.97970581,40.73513794,-73.9772644,40.74270248,58557,58956,399
2015-07-13 16:15,2015-07-13 16:28,3,2.12,-74.00343323,40.73185349,-74.00809479,40.74865341,58557,59280,723
2015-07-13 16:15,2015-07-13 16:30,1,1.74,-74.00224304,40.74002075,-73.9866333,40.76065826,58557,59417,860
2015-07-13 16:15,2015-07-13 16:20,1,1.18,-73.99526978,40.74448013,-74.0019455,40.72950363,58557,58856,299
2015-07-13 16:15,2015-07-13 16:42,2,6.79,-74.01487732,40.71372986,-73.97722626,40.75748825,58558,60138,1580
2015-07-13 16:15,2015-07-13 16:21,2,0.51,-73.98032379,40.75516129,-73.97672272,40.75054169,58559,58879,320
2015-07-13 16:15,2015-07-13 16:20,1,0.81,-73.98209381,40.74560928,-73.97550201,40.75527954,58559,58828,269
2015-07-13 16:15,2015-07-13 16:16,1,0.09,-73.99198151,40.74149704,-73.99036407,40.74111176,58559,58608,49
2015-07-13 16:16,2015-07-13 16:41,2,2.1,-73.97613525,40.75127029,-73.98199463,40.77009964,58560,60104,1544
2015-07-13 16:16,2015-07-13 16:29,5,1.65,-73.97537231,40.76341248,-73.98105621,40.74524689,58561,59392,831
2015-07-13 16:16,2015-07-13 16:23,1,0.74,-73.9740448,40.76461792,-73.97315979,40.7574234,58561,59015,454
2015-07-13 16:16,2015-07-13 16:30,1,2.11,-73.97602081,40.76293564,-73.97494507,40.74177551,58561,59457,896
2015-07-13 16:16,2015-07-13 16:37,2,3.2,-73.99634552,40.72387314,-73.97042084,40.76501083,58562,59844,1282
2015-07-13 16:16,2015-07-13 16:23,1,1.02,-74.01302338,40.71621323,-74.0127182,40.7152977,58562,59001,439
2015-07-13 16:16,2015-07-13 16:20,1,0.4,-73.97764587,40.75450897,-73.97150421,40.75106812,58563,58819,256
2015-07-13 16:16,2015-07-13 16:24,1,0.8,-73.97691345,40.75817871,-73.98693085,40.7505455,58563,59092,529
2015-07-13 16:16,2015-07-13 16:30,2,2.47,-73.98568726,40.75823593,-73.98151398,40.73565674,58563,59429,866
2015-07-13 16:16,2015-07-13 16:21,1,0.83,-74.00754547,40.70640182,-73.99958801,40.71399689,58563,58879,316
2015-07-13 16:16,2015-07-13 16:24,1,1.4,-73.98269653,40.7271843,-73.99542999,40.73103333,58564,59093,529
2015-07-13 16:16,2015-07-13 16:29,1,2.2,-73.99454498,40.76017761,-73.99654388,40.73899078,58565,59352,787
2015-07-13 16:16,2015-07-13 16:27,1,1.54,-74.00110626,40.73154831,-73.97814941,40.72917175,58566,59243,677
2015-07-13 16:16,2015-07-13 16:32,1,2.53,-74.00128937,40.73115158,-73.97473907,40.75571823,58566,59532,966
2015-07-13 16:16,2015-07-13 16:18,2,1.21,-73.9933548,40.75774384,-74.0043335,40.74248123,58567,58734,167
2015-07-13 16:16,2015-07-13 16:21,1,0.79,-73.98245239,40.76843643,-73.97078705,40.7626152,58567,58865,298
2015-07-13 16:16,2015-07-13 16:36,4,1.6,-73.9871521,40.73901749,-73.98239899,40.75783157,58568,59784,1216
2015-07-13 16:16,2015-07-13 16:18,1,0.32,-73.97434998,40.75400925,-73.9747467,40.750103,58570,58691,121
2015-07-13 16:16,2015-07-13 16:36,1,2.23,-73.97844696,40.75187302,-74.00479126,40.7416954,58571,59779,1208
2015-07-13 16:16,2015-07-13 16:26,3,1.4,-73.98225403,40.76377487,-73.98477173,40.74800491,58571,59180,609
2015-07-13 16:16,2015-07-13 16:26,1,1.43,-74.00143433,40.74112701,-73.98675537,40.75584412,58572,59204,632
2015-07-13 16:16,2015-07-13 16:34,1,2.31,-73.97248077,40.74342346,-73.98014832,40.76531601,58572,59672,1100
2015-07-13 16:16,2015-07-13 16:35,2,2.6,-73.97406769,40.75783157,-73.99754333,40.72592926,58572,59700,1128
2015-07-13 16:16,2015-07-13 16:27,1,1.23,-74.01372528,40.71374512,-73.99809265,40.71679688,58572,59241,669
2015-07-13 16:16,2015-07-13 16:28,1,1.1,-73.97168732,40.75064087,-73.97220612,40.76291275,58573,59322,749
2015-07-13 16:16,2015-07-13 16:24,1,1,-73.98978424,40.7499733,-73.97933197,40.7506218,58573,59057,484
2015-07-13 16:16,2015-07-13 16:40,1,5.29,-73.97554016,40.75144577,-74.01101685,40.70438004,58573,60003,1430
2015-07-13 16:16,2015-07-13 16:22,2,1.34,-73.98587036,40.7354126,-73.97644806,40.75159454,58573,58948,375
2015-07-13 16:16,2015-07-13 16:33,4,2.32,-73.99249268,40.74474335,-74.00247955,40.72007751,58573,59593,1020
2015-07-13 16:16,2015-07-13 16:31,1,2,-74.00528717,40.71847153,-73.98019409,40.72701263,58574,59472,898
2015-07-13 16:16,2015-07-13 16:30,1,3.7,-74.01498413,40.7142067,-73.98555756,40.74189377,58574,59441,867
2015-07-13 16:16,2015-07-13 16:24,1,0.9,-73.9979248,40.7353363,-73.99006653,40.74555206,58574,59056,482
2015-07-13 16:16,2015-07-13 16:24,1,0.86,-74.00514221,40.71897888,-74.01461029,40.71412277,58574,59049,475
2015-07-13 16:16,2015-07-13 16:40,1,2,-73.98566437,40.74415588,-73.99571228,40.76436234,58575,60038,1463
2015-07-13 16:16,2015-07-13 16:29,1,1.6,-73.98817444,40.74361038,-73.97244263,40.76250839,58575,59366,791
2015-07-13 16:16,2015-07-13 16:41,1,5.6,-73.96883392,40.76110458,-74.0054245,40.71684647,58576,60109,1533
2015-07-13 16:16,2015-07-13 16:16,1,0.6,-73.97163391,40.76042938,-73.97164154,40.76043701,58576,58589,13
2015-07-13 16:16,2015-07-13 16:31,1,2.5,-73.97398376,40.76329041,-73.99904633,40.73576355,58576,59466,890
2015-07-13 16:16,2015-07-13 16:31,1,2.34,-74.00541687,40.73963547,-73.99185181,40.71493149,58577,59488,911
2015-07-13 16:16,2015-07-13 16:21,1,0.2,-73.99152374,40.74967957,-73.99015808,40.74761963,58578,58864,286
2015-07-13 16:16,2015-07-13 16:23,1,1.2,-73.98371124,40.74762726,-73.97166443,40.76340485,58579,59023,444
2015-07-13 16:16,2015-07-13 16:30,1,1.02,-74.00845337,40.72097015,-73.99629211,40.72201538,58579,59457,878
2015-07-13 16:16,2015-07-13 16:32,4,4.2,-74.00997162,40.72086334,-73.98513794,40.75989914,58580,59532,952
2015-07-13 16:16,2015-07-13 16:25,1,0.6,-73.97415161,40.75639343,-73.98162842,40.75505066,58583,59155,572
2015-07-13 16:16,2015-07-13 16:37,3,3.7,-73.98758698,40.72874451,-74.01255798,40.70156479,58583,59841,1258
2015-07-13 16:16,2015-07-13 16:31,1,1.8,-73.99060059,40.74033737,-73.99429321,40.72039413,58583,59489,906
2015-07-13 16:16,2015-07-13 16:35,1,1.4,-73.97801971,40.75261688,-73.99630737,40.74632263,58583,59737,1154
2015-07-13 16:16,2015-07-13 16:31,2,1.11,-73.98206329,40.75785828,-73.96752167,40.76171875,58583,59505,922
2015-07-13 16:16,2015-07-13 16:35,1,3.1,-74.00428772,40.75281143,-73.99498749,40.72081757,58585,59737,1152
2015-07-13 16:16,2015-07-13 16:23,2,1.01,-74.01554871,40.7156868,-74.0144043,40.70392609,58585,58985,400
2015-07-13 16:16,2015-07-13 16:22,5,1.12,-73.97885895,40.75033951,-73.99072266,40.73905182,58586,58930,344
2015-07-13 16:16,2015-07-13 16:43,2,3.91,-73.98075867,40.75384903,-74.01113892,40.71004105,58586,60228,1642
2015-07-13 16:16,2015-07-13 16:22,2,1.1,-73.98917389,40.74213409,-74.0022049,40.73818588,58586,58922,336
2015-07-13 16:16,2015-07-13 16:38,2,3.9,-73.99234009,40.74896622,-73.9850769,40.73157501,58586,59881,1295
2015-07-13 16:16,2015-07-13 16:27,1,1.14,-73.98561859,40.75759125,-73.97674561,40.75841522,58587,59222,635
2015-07-13 16:16,2015-07-13 16:24,5,0.87,-74.00515747,40.7190094,-74.01528168,40.7143898,58589,59076,487
2015-07-13 16:16,2015-07-13 16:26,2,1.2,-73.98247528,40.74515152,-73.97254181,40.75955582,58589,59182,593
2015-07-13 16:16,2015-07-13 16:28,1,2.4,-74.00514984,40.7418251,-73.98660278,40.77183151,58590,59281,691
2015-07-13 16:16,2015-07-13 16:27,1,2.83,-74.00593567,40.74140167,-73.98213196,40.76367569,58590,59266,676
2015-07-13 16:16,2015-07-13 16:29,1,2.9,-73.99144745,40.74968338,-73.98226166,40.72101593,58591,59356,765
2015-07-13 16:16,2015-07-13 16:25,1,0.76,-73.98950958,40.7481308,-73.97911835,40.75208282,58591,59128,537
2015-07-13 16:16,2015-07-13 16:27,1,1.15,-74.00010681,40.72153091,-73.99240112,40.71424866,58591,59259,668
2015-07-13 16:16,2015-07-13 16:34,1,3.53,-74.01137543,40.71455383,-73.98815918,40.74501801,58592,59699,1107
2015-07-13 16:16,2015-07-13 16:40,2,4.75,-74.0140152,40.71393585,-73.97633362,40.757061,58592,60000,1408
2015-07-13 16:16,2015-07-13 16:26,1,1.86,-73.97187042,40.75709915,-73.98684692,40.73379135,58592,59187,595
2015-07-13 16:16,2015-07-13 16:33,1,3.35,-73.98394012,40.7437439,-74.01493835,40.71434402,58592,59627,1035
2015-07-13 16:16,2015-07-13 16:41,1,4,-73.98002625,40.76075363,-73.97870636,40.7510643,58592,60088,1496
2015-07-13 16:16,2015-07-13 16:21,1,0.7,-73.99904633,40.73419189,-74.00172424,40.72867966,58592,58916,324
2015-07-13 16:16,2015-07-13 16:21,2,0.8,-74.00614929,40.75020981,-74.00510406,40.74110413,58592,58919,327
2015-07-13 16:16,2015-07-13 16:20,1,0.7,-73.98517609,40.75359344,-73.99442291,40.75920105,58592,58806,214
2015-07-13 16:16,2015-07-13 16:20,1,0.76,-73.98519897,40.74198532,-73.97881317,40.75067139,58593,58857,264
2015-07-13 16:16,2015-07-13 16:25,1,1.3,-73.9861908,40.74066925,-73.97525787,40.75619888,58593,59157,564
2015-07-13 16:16,2015-07-13 16:30,1,1.49,-73.98856354,40.76409912,-74.00219727,40.74533081,58594,59415,821
2015-07-13 16:16,2015-07-13 16:20,2,1.24,-73.99291992,40.74773026,-74.00347137,40.73200607,58594,58849,255
2015-07-13 16:16,2015-07-13 16:33,1,1.5,-73.9748764,40.74180222,-73.98721313,40.75488281,58594,59616,1022
2015-07-13 16:16,2015-07-13 16:33,1,3.2,-73.97293854,40.75655365,-73.99443817,40.71569824,58594,59607,1013
2015-07-13 16:16,2015-07-13 16:33,3,1.1,-73.9774704,40.75518799,-73.99289703,40.75032806,58595,59604,1009
2015-07-13 16:16,2015-07-13 16:26,1,1.6,-73.99324799,40.72445679,-74.00645447,40.73936462,58597,59184,587
2015-07-13 16:16,2015-07-13 16:29,1,1.46,-73.99617004,40.73630905,-73.98166656,40.74506378,58597,59389,792
2015-07-13 16:16,2015-07-13 16:21,5,0.55,-73.97924805,40.76160812,-73.98036194,40.76758957,58597,58908,311
2015-07-13 16:16,2015-07-13 16:31,2,2.5,-73.98230743,40.75551224,-73.98880768,40.72732162,58598,59510,912
2015-07-13 16:16,2015-07-13 16:21,1,0.79,-73.98140717,40.76392746,-73.99298859,40.76822662,58598,58887,289
2015-07-13 16:16,2015-07-13 16:26,6,1.71,-73.98441315,40.75448608,-73.99364471,40.73858643,58598,59199,601
2015-07-13 16:16,2015-07-13 16:29,1,1.1,-73.97884369,40.76367569,-73.97749329,40.7519989,58599,59352,753
2015-07-13 16:16,2015-07-13 16:37,1,5.2,-73.97855377,40.75654984,-74.00486755,40.70702362,58599,59826,1227
2015-07-13 16:16,2015-07-13 16:24,2,0.6,-73.98717499,40.76588821,-73.99700928,40.76607132,58600,59092,492
2015-07-13 16:16,2015-07-13 16:21,1,0.72,-74.0162735,40.7150383,-74.00933838,40.71968079,58601,58872,271
2015-07-13 16:16,2015-07-13 16:29,1,1.5,-73.9744873,40.74230957,-73.97238159,40.75920486,58602,59360,758
2015-07-13 16:16,2015-07-13 16:31,1,1.8,-73.98313904,40.76327896,-73.98478699,40.74819946,58603,59469,866
2015-07-13 16:16,2015-07-13 16:24,1,1,-73.9868927,40.75097275,-73.97615814,40.74436569,58603,59056,453
2015-07-13 16:16,2015-07-13 16:40,1,3.4,-73.99664307,40.72513962,-73.99210358,40.74249268,58603,60050,1447
2015-07-13 16:16,2015-07-13 16:25,1,1,-73.97158813,40.74632645,-73.96369171,40.75886154,58604,59119,515
2015-07-13 16:16,2015-07-13 16:32,1,1.22,-73.99157715,40.74970627,-73.9848175,40.75967026,58604,59559,955
2015-07-13 16:16,2015-07-13 16:32,1,1.96,-73.99337006,40.74953079,-73.97395325,40.76427841,58604,59536,932
2015-07-13 16:16,2015-07-13 16:27,1,3.65,-74.01438904,40.7132988,-73.99965668,40.76295853,58604,59250,646
2015-07-13 16:16,2015-07-13 16:28,1,1.72,-73.97496033,40.76141739,-73.98001099,40.74422836,58604,59305,701
2015-07-13 16:16,2015-07-13 16:25,1,1.4,-73.9863739,40.75514984,-73.98487854,40.76908112,58606,59110,504
2015-07-13 16:16,2015-07-13 16:34,1,1.7,-73.9851532,40.74817657,-73.97751617,40.76482773,58606,59671,1065
2015-07-13 16:16,2015-07-13 16:28,3,0.93,-73.98322296,40.7612381,-73.99183655,40.74927139,58607,59326,719
2015-07-13 16:16,2015-07-13 16:46,6,3.99,-73.98451996,40.76436615,-73.99478149,40.71968079,58607,60379,1772
2015-07-13 16:16,2015-07-13 16:46,1,3.96,-73.98516083,40.76441956,-73.99462128,40.71960831,58607,60363,1756
2015-07-13 16:16,2015-07-13 16:25,1,1.5,-73.98154449,40.76352692,-74.00291443,40.76042557,58608,59156,548
2015-07-13 16:16,2015-07-13 16:42,1,3.68,-73.99044037,40.75659943,-73.99806976,40.71818161,58608,60153,1545
2015-07-13 16:16,2015-07-13 16:29,2,3.06,-73.99736786,40.73657608,-73.98715973,40.77124786,58609,59377,768
2015-07-13 16:16,2015-07-13 16:26,1,0.8,-73.97366333,40.76319504,-73.98499298,40.76172256,58610,59209,599
2015-07-13 16:16,2015-07-13 16:22,1,1,-73.98271179,40.74221802,-73.99140167,40.73178864,58610,58945,335
2015-07-13 16:16,2015-07-13 16:20,5,0.71,-74.013237,40.70183563,-74.01396179,40.70919037,58610,58851,241
2015-07-13 16:16,2015-07-13 16:23,5,0.73,-73.98045349,40.74541092,-73.99199677,40.74914932,58610,59028,418
2015-07-13 16:16,2015-07-13 16:25,1,1.66,-74.00518036,40.73612976,-74.01119232,40.71332932,58611,59129,518
2015-07-13 16:16,2015-07-13 16:30,1,1.09,-73.98408508,40.75595093,-73.97161865,40.76164627,58611,59406,795
2015-07-13 16:16,2015-07-13 16:28,1,1.6,-73.99165344,40.73855209,-73.98765564,40.72149658,58613,59310,697
2015-07-13 16:16,2015-07-13 16:37,1,3.9,-73.99982452,40.76313782,-73.98761749,40.72251892,58613,59825,1212
2015-07-13 16:16,2015-07-13 16:31,2,1.95,-73.97232819,40.7595787,-73.9923172,40.74345016,58613,59474,861
2015-07-13 16:16,2015-07-13 16:29,5,1.77,-73.9900589,40.73524094,-73.97471619,40.75689316,58613,59349,736
2015-07-13 16:16,2015-07-13 16:29,1,2.3,-73.97485352,40.74762344,-73.99532318,40.72192001,58614,59363,749
2015-07-13 16:16,2015-07-13 16:30,1,1.81,-73.98996735,40.73687363,-73.99127197,40.75522614,58614,59458,844
2015-07-13 16:16,2015-07-13 16:22,2,1.2,-73.99477386,40.72590637,-73.98893738,40.73822021,58615,58951,336
2015-07-13 16:16,2015-07-13 16:45,3,4.23,-73.98879242,40.73688507,-74.00973511,40.71015549,58616,60340,1724
2015-07-13 16:16,2015-07-13 16:29,1,1.88,-73.9824295,40.73972321,-73.9635849,40.75745392,58616,59379,763
2015-07-13 16:16,2015-07-13 16:28,1,0.8,-73.97745514,40.75735474,-73.99215698,40.76249313,58616,59320,704
2015-07-13 16:16,2015-07-13 16:28,1,1.6,-73.99320984,40.72793198,-73.99015808,40.746521,58616,59310,694
2015-07-13 16:16,2015-07-13 16:29,1,1.3,-73.99116516,40.74524307,-73.97460938,40.7510643,58616,59382,766
2015-07-13 16:16,2015-07-13 16:24,1,2.1,-73.98713684,40.7549324,-74.00619507,40.72359467,58616,59095,479
2015-07-13 16:16,2015-07-13 16:28,1,0.6,-73.97108459,40.7612381,-73.97855377,40.76296997,58617,59309,692
2015-07-13 16:16,2015-07-13 16:22,1,0.37,-73.97170258,40.75455856,-73.97692871,40.75762558,58617,58940,323
2015-07-13 16:16,2015-07-13 16:24,1,1.5,-73.98769379,40.75536346,-74.0038681,40.73927307,58618,59098,480
2015-07-13 16:16,2015-07-13 16:26,1,1.56,-73.98329926,40.75020981,-73.99815369,40.73390198,58619,59162,543
2015-07-13 16:17,2015-07-13 16:24,1,0.9,-74.00190735,40.74040222,-73.99192047,40.74403,58620,59069,449
